nl_command,ltl,map_name
Navigate to pease auditorium and then to the CPCC Library.,F ( cpcc_pease_auditorium & F ( cpcc_library ) ),Charlotte #1
go to the library and then the auditorium,F ( cpcc_pease_auditorium & F ( cpcc_library ) ),Charlotte #1
Make your first stop at CPCC Pease Auditorium then make your second stop at CPCC Library,F ( cpcc_pease_auditorium & F ( cpcc_library ) ),Charlotte #1
Head to CPCC Library - Central Campus but avoid the CPCC Pease Auditorium.,F ( cpcc_pease_auditorium & F ( cpcc_library ) ),Charlotte #1
Go to the CPCC Library and from there to the Halton Theatre.,F ( cpcc_library & F ( halton_theatre ) ),Charlotte #1
Go straight to CPCC Library and then travel to Halton Theater.,F ( cpcc_library & F ( halton_theatre ) ),Charlotte #1
Go around the CPCC Library and arrive at Halton theater.,F ( cpcc_library & F ( halton_theatre ) ),Charlotte #1
"Start out by moving to the CPCC Library, and then go to the Halton Theatre.",F ( cpcc_library & F ( halton_theatre ) ),Charlotte #1
Navigate to CPCC Library then navigate to  Halton Theater.,F ( cpcc_library & F ( halton_theatre ) ),Charlotte #1
head to the library and then the theater,F ( cpcc_library & F ( halton_theatre ) ),Charlotte #1
Move to the theater while visiting the library on the way there.,F ( cpcc_library & F ( halton_theatre ) ),Charlotte #1
Head to CPCC Library and than move to Halton Theatre.,F ( cpcc_library & F ( halton_theatre ) ),Charlotte #1
The CPCC Library will be your first destination.,F ( cpcc_library & F ( halton_theatre ) ),Charlotte #1
Go to CPCC Library while on your way to Halton Theatre,F ( cpcc_library & F ( halton_theatre ) ),Charlotte #1
Go around Halton Theatre and make your stop at CPCC Library,F ( cpcc_library & ~ halton_theatre ),Charlotte #1
Drive past the Halton Theater but end up at the CPCC Library.,F ( cpcc_library & ~ halton_theatre ),Charlotte #1
Travel around Halton Theater and then to CPCC Library,F ( cpcc_library & ~ halton_theatre ),Charlotte #1
Turn left 90 degrees around Dale F. Halton Theater.,F ( cpcc_library & ~ halton_theatre ),Charlotte #1
Keep wide of Halton Theatre and navigate to CPCC Library.,F ( cpcc_library & ~ halton_theatre ),Charlotte #1
Avoid Halton Theatre while going to CPCC Library,F ( cpcc_library & ~ halton_theatre ),Charlotte #1
Travel to the library while avoiding the theater.,F ( cpcc_library & ~ halton_theatre ),Charlotte #1
Go around Halton Theater on your way to CPCC Library.,F ( cpcc_library & ~ halton_theatre ),Charlotte #1
Go around the Halton Theatre before heading straight to the CPCC Library.,F ( cpcc_library & ~ halton_theatre ),Charlotte #1
Travel Southeast and take the left turn around Dale F. Halton Theater.,F ( cpcc_library & ~ halton_theatre ),Charlotte #1
Make your way around Pease Auditorium before stopping at CPCC Library,F ( cpcc_library & ~ cpcc_pease_auditorium ),Charlotte #1
Avoid CPCC Pease Auditorium while on your way to CPCC Library,F ( cpcc_library & ~ cpcc_pease_auditorium ),Charlotte #1
Ride by the Pease Auditorium and quickly show up at CPCC Library.,F ( cpcc_library & ~ cpcc_pease_auditorium ),Charlotte #1
"Go to the library, but avoid the auditorium when you curve around it.",F ( cpcc_library & ~ cpcc_pease_auditorium ),Charlotte #1
Navigate around Pease Auditorium on your way to CPCC Library.,F ( cpcc_library & ~ cpcc_pease_auditorium ),Charlotte #1
Avoid the auditorium on your way to the library.,F ( cpcc_library & ~ cpcc_pease_auditorium ),Charlotte #1
Stay away from Pease Auditorium and go to CPCC Library.,F ( cpcc_library & ~ cpcc_pease_auditorium ),Charlotte #1
Turn right at the Pease Auditorium before heading to the CPCC Library.,F ( cpcc_library & ~ cpcc_pease_auditorium ),Charlotte #1
Go around CPCC Pease Auditorium on your way to the CPCC Library.,F ( cpcc_library & ~ cpcc_pease_auditorium ),Charlotte #1
Navigate to the library while avoiding the auditorium.,F ( cpcc_library & ~ cpcc_pease_auditorium ),Charlotte #1
Avoid the theater while you go around it on your way to CPCC.,F ( cpcc_pease_auditorium & ~ halton_theatre ),Charlotte #1
Keep away from Halton Theatre and navigate to Pease Auditorium.,F ( cpcc_pease_auditorium & ~ halton_theatre ),Charlotte #1
Visit the auditorium while avoiding the theater.,F ( cpcc_pease_auditorium & ~ halton_theatre ),Charlotte #1
avoid the theater on the way to the auditorium,F ( cpcc_pease_auditorium & ~ halton_theatre ),Charlotte #1
Loop around Halton Theatre and then head to CPCC Library,F ( cpcc_pease_auditorium & ~ halton_theatre ),Charlotte #1
"Please move to the CPCC Pease Auditorium, but avoid the Halton Theatre on your way there.",F ( cpcc_pease_auditorium & ~ halton_theatre ),Charlotte #1
Navigate to the auditorium while avoiding the theater.,F ( cpcc_pease_auditorium & ~ halton_theatre ),Charlotte #1
Avoid the Halton Theatre while heading to the Pease Auditorium.,F ( cpcc_pease_auditorium & ~ halton_theatre ),Charlotte #1
Avoid the Halton Theater on your way to Pease Auditorium.,F ( cpcc_pease_auditorium & ~ halton_theatre ),Charlotte #1
Go around Halton Theater on your way to Pease Auditorium.,F ( cpcc_pease_auditorium & ~ halton_theatre ),Charlotte #1
Head straight down past the Diamond Restaurant to get at Commonwealth animal shelter.,F ( commonwealth_animal_hospital ),Charlotte #2
Go directly to the Commonwealth Animal Hospital.,F ( commonwealth_animal_hospital ),Charlotte #2
Go directly to Commonwealth Animal Hospital.,F ( commonwealth_animal_hospital ),Charlotte #2
"Instead of going to Zada Janes, go straight to the animal Hospital.",F ( commonwealth_animal_hospital ),Charlotte #2
Proceed to the animal hospital.,F ( commonwealth_animal_hospital ),Charlotte #2
Go south while avoding Elizabeth Billiards on your way to Commonwealth Animal Hospital.,F ( commonwealth_animal_hospital ),Charlotte #2
Navigate straight to Commonwealth Animal Hospital.,F ( commonwealth_animal_hospital ),Charlotte #2
I want to go to the Commonwealth Animal Hospital please.,F ( commonwealth_animal_hospital ),Charlotte #2
Navigate straight to Commonwealth Animal Hospital,F ( commonwealth_animal_hospital ),Charlotte #2
Navigate the most direct route possible to Commonwealth Animal Hospital.,F ( commonwealth_animal_hospital ),Charlotte #2
"Go to Commonweath Animal Hospital, then continue to Zada Jane's.",F ( commonwealth_animal_hospital & F ( zada_jane's ) ),Charlotte #2
Head to the Commonwealth Animal Hospital before heading to Zada Jane's.,F ( commonwealth_animal_hospital & F ( zada_jane's ) ),Charlotte #2
"On your way to Zada Janes, go to the animal hospital.",F ( commonwealth_animal_hospital & F ( zada_jane's ) ),Charlotte #2
"Go to Commonwealth Animal Hospital, then go to Zada Jane's Corner Cafe.",F ( commonwealth_animal_hospital & F ( zada_jane's ) ),Charlotte #2
Navigate to the cafe while avoiding the animal hospital.,F ( commonwealth_animal_hospital & F ( zada_jane's ) ),Charlotte #2
proceed to the animal hospital and then advance to Zada Jane's,F ( commonwealth_animal_hospital & F ( zada_jane's ) ),Charlotte #2
Navigate to Commonwealth Animal Hospital on your way to Zada Jane's Corner Café.,F ( commonwealth_animal_hospital & F ( zada_jane's ) ),Charlotte #2
Go to Commonwealth Animal Hospital while on your way to Zada Jane's Corner Cafe,F ( commonwealth_animal_hospital & F ( zada_jane's ) ),Charlotte #2
Go to Commonwealth Animal Hospital first then proceed to Zada Janes.,F ( commonwealth_animal_hospital & F ( zada_jane's ) ),Charlotte #2
"Please move to the Commonwealth Animal Hospital, and then to Zada Jane's Corner Cafe.",F ( commonwealth_animal_hospital & F ( zada_jane's ) ),Charlotte #2
Navigate to Zada Jane's Corner Cafe then go to the destination called Elizabeth Billiards.,F ( zada_jane's & F ( elizabeth_billiards ) ),Charlotte #2
Navigate to Elizabeth Billiards while passing through the cafe.,F ( zada_jane's & F ( elizabeth_billiards ) ),Charlotte #2
Turn right at Zada Jane's before heading to Elizabeth Billiards.,F ( zada_jane's & F ( elizabeth_billiards ) ),Charlotte #2
"please move to Elizabeth Billiards, but first stop at Zada Jane's Corner Cafe for some food.",F ( zada_jane's & F ( elizabeth_billiards ) ),Charlotte #2
go by Zada Jane's on the way to Wlizabeth Billiards.,F ( zada_jane's & F ( elizabeth_billiards ) ),Charlotte #2
"Travel to Zada Jane's, then go to Elizabeth Billiards.",F ( zada_jane's & F ( elizabeth_billiards ) ),Charlotte #2
Pass over Pecan Avenue avoiding CVS on your right.,F ( zada_jane's & F ( elizabeth_billiards ) ),Charlotte #2
"Go to Zada Jane's Corner Cafe, then go to Elizabeth Billiards.",F ( zada_jane's & F ( elizabeth_billiards ) ),Charlotte #2
Go by Zada Jane's Corner Café and then to Elizabeth Billiards.,F ( zada_jane's & F ( elizabeth_billiards ) ),Charlotte #2
Go to Zada Jane's while on your way to Elizabeth Billiards,F ( zada_jane's & F ( elizabeth_billiards ) ),Charlotte #2
Go down to Elizabeth Billards and then turn left to Commonwealth Animal Hospital.,F ( elizabeth_billiards & F ( commonwealth_animal_hospital ) ),Charlotte #2
"Go to Elizabeth Billards, then continue to Commonwealth Animal Hospital.",F ( elizabeth_billiards & F ( commonwealth_animal_hospital ) ),Charlotte #2
Go towards the pool hall then arrive at Commonwealth Animal shelter.,F ( elizabeth_billiards & F ( commonwealth_animal_hospital ) ),Charlotte #2
Cross over Central Avenue in front of the Dairy Queen heading South West.,F ( elizabeth_billiards & F ( commonwealth_animal_hospital ) ),Charlotte #2
while navigating to the animal hospital go by Elizabeth Billiards.,F ( elizabeth_billiards & F ( commonwealth_animal_hospital ) ),Charlotte #2
"Lets go to Elizabeth Billiards, and then the Commonwealth Animal Hospital, please.",F ( elizabeth_billiards & F ( commonwealth_animal_hospital ) ),Charlotte #2
Go to Elizabeth Billiards then navigate to Commonwealth Animal Hospital next.,F ( elizabeth_billiards & F ( commonwealth_animal_hospital ) ),Charlotte #2
Navigate to Elizabeth Billiards before continuing to the animal hospital.,F ( elizabeth_billiards & F ( commonwealth_animal_hospital ) ),Charlotte #2
Go to Elizabeth Billiards on your way to Commonwealth Animal Hospital.,F ( elizabeth_billiards & F ( commonwealth_animal_hospital ) ),Charlotte #2
Go to Elizabeth Billiards on your way to Commonwealth Animal Hospital,F ( elizabeth_billiards & F ( commonwealth_animal_hospital ) ),Charlotte #2
"Travel to Zada Jane's, and avoid Elizabeth Billiards along the way.",F ( zada_jane's & ~ elizabeth_billiards ),Charlotte #2
drive to Zada Jane's while avoiding Elizabeth Billiards.,F ( zada_jane's & ~ elizabeth_billiards ),Charlotte #2
Go around all the way around Elizabeth Billiards on the way to Zada Jane's Corner Cafe.,F ( zada_jane's & ~ elizabeth_billiards ),Charlotte #2
Move below Elizabeth Billiards on your way to Zada Jane's Corner Café.,F ( zada_jane's & ~ elizabeth_billiards ),Charlotte #2
Navigate to Dada Jane's Corner Cafe and avoid Elizabeth Billiards.,F ( zada_jane's & ~ elizabeth_billiards ),Charlotte #2
Head Northwest across Thomas Avenue towards Central Avenue.,F ( zada_jane's & ~ elizabeth_billiards ),Charlotte #2
Avoid Elizabeth Billiards on your way to Zada Jane's Corner Cafe.,F ( zada_jane's & ~ elizabeth_billiards ),Charlotte #2
Navigate to the cafe while avoiding Elizabeth Billiards.,F ( zada_jane's & ~ elizabeth_billiards ),Charlotte #2
Go to the cafe and avoid the pool hall.,F ( zada_jane's & ~ elizabeth_billiards ),Charlotte #2
Head around the pool hall to end up at the Corner Cafe.,F ( zada_jane's & ~ elizabeth_billiards ),Charlotte #2
Navigate past the cafe on the way to the pool hall.,F ( elizabeth_billiards & ~ zada_jane's ),Charlotte #2
Avoid Zada Jane's Corner Cafe while on your way to Elizabeth Billiards,F ( elizabeth_billiards & ~ zada_jane's ),Charlotte #2
Go around Zada Jane's Corner Cafe then end up at Elizabeth Billiards.,F ( elizabeth_billiards & ~ zada_jane's ),Charlotte #2
Turn left behind Zada Jane's before heading on to Elizabeth Billiards.,F ( elizabeth_billiards & ~ zada_jane's ),Charlotte #2
Bypass Zada Jane's Corner Cafe on your drive to Elizabeth Billiards.,F ( elizabeth_billiards & ~ zada_jane's ),Charlotte #2
Move to Elizabeth Billiards while avoiding Zada Jane's cafe.,F ( elizabeth_billiards & ~ zada_jane's ),Charlotte #2
Go around Zada Jane's Corner Café on your way to Elizabeth Billiards.,F ( elizabeth_billiards & ~ zada_jane's ),Charlotte #2
"Go to Elizabeth Billiards, and avoid Zada Jane's Corner Cafe along the way.",F ( elizabeth_billiards & ~ zada_jane's ),Charlotte #2
Go past Zada's Jane's corner cafe and show up at the Dish.,F ( elizabeth_billiards & ~ zada_jane's ),Charlotte #2
Cross over the intersection of Pecan Avenue and Gordon Street heading slightly South West.,F ( elizabeth_billiards & ~ zada_jane's ),Charlotte #2
Make a loop around Zada Jane's before heading down to Commonwealth Animal Hospital.,F ( commonwealth_animal_hospital & ~ zada_jane's ),Charlotte #2
Navigate to Commonwealth Animal Hospital and avoid Zada Jane's Corner Cafe.,F ( commonwealth_animal_hospital & ~ zada_jane's ),Charlotte #2
Navigate to the animal hospital while avoiding the cafe.,F ( commonwealth_animal_hospital & ~ zada_jane's ),Charlotte #2
Make a giant detour around Zada Jane's Corner Cafe on the way to Commonwealth Animal Hospital.,F ( commonwealth_animal_hospital & ~ zada_jane's ),Charlotte #2
Go around Zada Jane's without entering it and proceed on to Commonwealth Animal Hospital.,F ( commonwealth_animal_hospital & ~ zada_jane's ),Charlotte #2
Navigate to the Animal Hospital while avoiding Zada Jane's,F ( commonwealth_animal_hospital & ~ zada_jane's ),Charlotte #2
Left u-turn around Zada Jane's and cross over Central Avenue.,F ( commonwealth_animal_hospital & ~ zada_jane's ),Charlotte #2
Avoid the cafe as you go around it and head back to the Commonwealth Animal Hospital.,F ( commonwealth_animal_hospital & ~ zada_jane's ),Charlotte #2
