pattern_type,props,utterance,true_ltl,old_output_ltl,old_is_correct,new_output_ltl,new_is_correct
global_avoidance,"['a', 'd', 'b', 'h']",a d b and h must never be visited,& G ! a & G ! d & G ! b G ! h,& G! a & G! d a & G! b G! h,Syntax Error,& G ! a & G ! d a,False
global_avoidance,"['a', 'd', 'c', 'b']",a d c and b must never be visited,& G ! a & G ! d & G ! c G ! b,& G! a & G! d a & G! c G! b,Syntax Error,& G ! a & G ! d a,False
global_avoidance,"['a', 'd', 'c', 'h']",a d c and h must never be visited,& G ! a & G ! d & G ! c G ! h,& G! a & G! d a & G! c G! h,Syntax Error,& G ! a & G ! d a,False
global_avoidance,"['a', 'd', 'h', 'b']",a d h and b must never be visited,& G ! a & G ! d & G ! h G ! b,& G! a & G! d a & G! h G! b,Syntax Error,& G ! a & G ! d a,False
global_avoidance,"['a', 'd', 'h', 'c']",a d h and c must never be visited,& G ! a & G ! d & G ! h G ! c,& G! a & G! d a & G! h G! c,Syntax Error,& G ! a & G ! d a,False
global_avoidance,"['b', 'a', 'c', 'd']",b a c and d must never be visited,& G ! b & G ! a & G ! c G ! d,& G! b & G! a b & G! c G! d,Syntax Error,& G ! b & G ! a b,False
global_avoidance,"['b', 'a', 'c', 'h']",b a c and h must never be visited,& G ! b & G ! a & G ! c G ! h,& G! b & G! a b & G! c G! h,Syntax Error,& G ! b & G ! a b,False
global_avoidance,"['b', 'a', 'd', 'c']",b a d and c must never be visited,& G ! b & G ! a & G ! d G ! c,& G! b & G! a b & G! d G! c,Syntax Error,& G ! b & G ! a b,False
global_avoidance,"['b', 'a', 'd', 'h']",b a d and h must never be visited,& G ! b & G ! a & G ! d G ! h,& G! b & G! a b & G! d G! h,Syntax Error,& G ! b & G ! a b,False
global_avoidance,"['b', 'a', 'h', 'c']",b a h and c must never be visited,& G ! b & G ! a & G ! h G ! c,& G! a b & G! h a & G F c G F h,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'h', 'd']",b a h and d must never be visited,& G ! b & G ! a & G ! h G ! d,& G! b & G! a b & G! h G! d,Syntax Error,& G ! b & G ! a b,False
global_avoidance,"['b', 'c', 'a', 'd']",b c a and d must never be visited,& G ! b & G ! c & G ! a G ! d,& G! c b & G! a c & G F d G F a,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'c', 'a', 'h']",b c a and h must never be visited,& G ! b & G ! c & G ! a G ! h,& G! c b & G! a c & G F h G F a,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'c', 'd', 'a']",b c d and a must never be visited,& G ! b & G ! c & G ! d G ! a,& G! b & G! c b & G! d G! a,Syntax Error,& G ! b & G ! c b,False
global_avoidance,"['b', 'c', 'd', 'h']",b c d and h must never be visited,& G ! b & G ! c & G ! d G ! h,& G! b & G! c b & G! d G! h,Syntax Error,& G ! b & G ! c b,False
global_avoidance,"['b', 'c', 'h', 'a']",b c h and a must never be visited,& G ! b & G ! c & G ! h G ! a,& G! c b & G! h c & G F a G F h,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'c', 'h', 'd']",b c h and d must never be visited,& G ! b & G ! c & G ! h G ! d,& G! c b & G! h c & G F d G F h,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'd', 'a', 'c']",b d a and c must never be visited,& G ! b & G ! d & G ! a G ! c,& G! b & G! d b & G! a G! c,Syntax Error,& G ! b & G ! d b,False
global_avoidance,"['b', 'd', 'a', 'h']",b d a and h must never be visited,& G ! b & G ! d & G ! a G ! h,& G! b & G! d b & G! a G! h,Syntax Error,& G ! b & G ! d b,False
global_avoidance,"['b', 'd', 'c', 'a']",b d c and a must never be visited,& G ! b & G ! d & G ! c G ! a,& G! b & G! d b & G! c G! a,Syntax Error,& G ! b & G ! d b,False
global_avoidance,"['b', 'd', 'c', 'h']",b d c and h must never be visited,& G ! b & G ! d & G ! c G ! h,& G! b & G! d b & G! c G! h,Syntax Error,& G ! b & G ! d b,False
global_avoidance,"['b', 'd', 'h', 'a']",b d h and a must never be visited,& G ! b & G ! d & G ! h G ! a,& G! b & G! d b & G! h G! a,Syntax Error,& G ! b & G ! d b,False
global_avoidance,"['b', 'd', 'h', 'c']",b d h and c must never be visited,& G ! b & G ! d & G ! h G ! c,& G! d b & G! h d & G F c G F h,Syntax Error,& G ! d b,False
global_avoidance,"['b', 'h', 'a', 'c']",b h a and c must never be visited,& G ! b & G ! h & G ! a G ! c,& G! h b & G! a h & G F c G F a,Syntax Error,& G ! h b,False
global_avoidance,"['b', 'h', 'a', 'd']",b h a and d must never be visited,& G ! b & G ! h & G ! a G ! d,& G! b & G! h b & G! a G! d,Syntax Error,& G ! b & G ! h b,False
global_avoidance,"['b', 'h', 'c', 'a']",b h c and a must never be visited,& G ! b & G ! h & G ! c G ! a,& G! b & G! h b & G! c G! a,Syntax Error,& G ! b & G ! h b,False
global_avoidance,"['b', 'h', 'c', 'd']",b h c and d must never be visited,& G ! b & G ! h & G ! c G ! d,& G! b & G! h b & G! c G! d,Syntax Error,& G ! b & G ! h b,False
global_avoidance,"['b', 'h', 'd', 'a']",b h d and a must never be visited,& G ! b & G ! h & G ! d G ! a,& G! b & G! h b & G! d G! a,Syntax Error,& G ! b & G ! h b,False
global_avoidance,"['b', 'h', 'd', 'c']",b h d and c must never be visited,& G ! b & G ! h & G ! d G ! c,& G! b & G! h b & G! d G! c,Syntax Error,& G ! b & G ! h b,False
global_avoidance,"['c', 'a', 'b', 'd']",c a b and d must never be visited,& G ! c & G ! a & G ! b G ! d,& G! c & G! a c & G! b G! d,Syntax Error,& G ! c & G ! a c,False
global_avoidance,"['c', 'a', 'b', 'h']",c a b and h must never be visited,& G ! c & G ! a & G ! b G ! h,& G! c & G! a c & G! b a & G F h G F b,Syntax Error,& G ! c & G ! a c,False
global_avoidance,"['c', 'a', 'd', 'b']",c a d and b must never be visited,& G ! c & G ! a & G ! d G ! b,& G! c & G! a c & G! d G! b,Syntax Error,& G ! c & G ! a c,False
global_avoidance,"['c', 'a', 'd', 'h']",c a d and h must never be visited,& G ! c & G ! a & G ! d G ! h,& G! c & G! a c & G! d G! h,Syntax Error,& G ! c & G ! a c,False
global_avoidance,"['c', 'a', 'h', 'b']",c a h and b must never be visited,& G ! c & G ! a & G ! h G ! b,& G! c & G! a c & G! h G! b,Syntax Error,& G ! c & G ! a c,False
global_avoidance,"['c', 'a', 'h', 'd']",c a h and d must never be visited,& G ! c & G ! a & G ! h G ! d,& G! c & G! a c & G! h G! d,Syntax Error,& G ! c & G ! a c,False
global_avoidance,"['c', 'b', 'a', 'd']",c b a and d must never be visited,& G ! c & G ! b & G ! a G ! d,& G! c & G! b c & G! a G! d,Syntax Error,& G ! c & G ! b c,False
global_avoidance,"['c', 'b', 'a', 'h']",c b a and h must never be visited,& G ! c & G ! b & G ! a G ! h,& G! c & G! b c & G! a G! h,Syntax Error,& G ! c & G ! b c,False
global_avoidance,"['c', 'b', 'd', 'a']",c b d and a must never be visited,& G ! c & G ! b & G ! d G ! a,& G! c & G! b c & G! d G! a,Syntax Error,& G ! c & G ! b c,False
global_avoidance,"['c', 'b', 'd', 'h']",c b d and h must never be visited,& G ! c & G ! b & G ! d G ! h,& G! c & G! b c & G! d G! h,Syntax Error,& G ! c & G ! b c,False
global_avoidance,"['c', 'b', 'h', 'a']",c b h and a must never be visited,& G ! c & G ! b & G ! h G ! a,& G! c & G! b c & G! h G! a,Syntax Error,& G ! c & G ! b c,False
global_avoidance,"['c', 'b', 'h', 'd']",c b h and d must never be visited,& G ! c & G ! b & G ! h G ! d,& G! c & G! b c & G! h G! d,Syntax Error,& G ! c & G ! b c,False
global_avoidance,"['c', 'd', 'a', 'b']",c d a and b must never be visited,& G ! c & G ! d & G ! a G ! b,& G! c & G! d c & G! a G! b,Syntax Error,& G ! c & G ! d c,False
global_avoidance,"['c', 'd', 'a', 'h']",c d a and h must never be visited,& G ! c & G ! d & G ! a G ! h,& G! c & G! d c & G! a G! h,Syntax Error,& G ! c & G ! d c,False
global_avoidance,"['c', 'd', 'b', 'a']",c d b and a must never be visited,& G ! c & G ! d & G ! b G ! a,& G! c & G! d c & G! b G! a,Syntax Error,& G ! c & G ! d c,False
global_avoidance,"['c', 'd', 'b', 'h']",c d b and h must never be visited,& G ! c & G ! d & G ! b G ! h,& G! c & G! d c & G! b G! h,Syntax Error,& G ! c & G ! d c,False
global_avoidance,"['c', 'd', 'h', 'a']",c d h and a must never be visited,& G ! c & G ! d & G ! h G ! a,& G! c & G! d c & G! h G! a,Syntax Error,& G ! c & G ! d c,False
global_avoidance,"['c', 'd', 'h', 'b']",c d h and b must never be visited,& G ! c & G ! d & G ! h G ! b,& G! c & G! d c & G! h G! b,Syntax Error,& G ! c & G ! d c,False
global_avoidance,"['c', 'h', 'b', 'a']",c h b and a must never be visited,& G ! c & G ! h & G ! b G ! a,& G! c & G! h c & G! b G! a,Syntax Error,& G ! c & G ! h c,False
global_avoidance,"['c', 'h', 'd', 'a']",c h d and a must never be visited,& G ! c & G ! h & G ! d G ! a,& G! c & G! h c & G! d G! a,Syntax Error,& G ! c & G ! h c,False
global_avoidance,"['d', 'a', 'b', 'c']",d a b and c must never be visited,& G ! d & G ! a & G ! b G ! c,& G! d & G! a d & G! b G! c,Syntax Error,& G ! d & G ! a d,False
global_avoidance,"['d', 'a', 'b', 'h']",d a b and h must never be visited,& G ! d & G ! a & G ! b G ! h,& G! d & G! a d & G! b G! h,Syntax Error,& G ! d & G ! a d,False
global_avoidance,"['d', 'a', 'c', 'b']",d a c and b must never be visited,& G ! d & G ! a & G ! c G ! b,& G! d & G! a d & G! c G! b,Syntax Error,& G ! d & G ! a d,False
global_avoidance,"['d', 'a', 'c', 'h']",d a c and h must never be visited,& G ! d & G ! a & G ! c G ! h,& G! d & G! a d & G! c G! h,Syntax Error,& G ! d & G ! a d,False
global_avoidance,"['d', 'a', 'h', 'b']",d a h and b must never be visited,& G ! d & G ! a & G ! h G ! b,& G! d & G! a d & G! h G! b,Syntax Error,& G ! d & G ! a d,False
global_avoidance,"['d', 'a', 'h', 'c']",d a h and c must never be visited,& G ! d & G ! a & G ! h G ! c,& G! d & G! a d & G! h G! c,Syntax Error,& G ! d & G ! a d,False
global_avoidance,"['d', 'b', 'c', 'a']",d b c and a must never be visited,& G ! d & G ! b & G ! c G ! a,& G! d & G! b d & G! c G! a,Syntax Error,& G ! d & G ! b d,False
global_avoidance,"['d', 'c', 'a', 'b']",d c a and b must never be visited,& G ! d & G ! c & G ! a G ! b,& G! c d & G! a c & G F b G F a,Syntax Error,& G ! c d,False
global_avoidance,"['d', 'c', 'a', 'h']",d c a and h must never be visited,& G ! d & G ! c & G ! a G ! h,& G! d & G! c d & G! a G! h,Syntax Error,& G ! d & G ! c d,False
global_avoidance,"['d', 'c', 'b', 'a']",d c b and a must never be visited,& G ! d & G ! c & G ! b G ! a,& G! c d & G! b c & G F a G F b,Syntax Error,& G ! c d,False
global_avoidance,"['d', 'c', 'b', 'h']",d c b and h must never be visited,& G ! d & G ! c & G ! b G ! h,& G! d & G! c d & G! b G! h,Syntax Error,& G ! d & G ! c d,False
global_avoidance,"['d', 'c', 'h', 'a']",d c h and a must never be visited,& G ! d & G ! c & G ! h G ! a,& G! d & G! c d & G! h G! a,Syntax Error,& G ! d & G ! c d,False
global_avoidance,"['d', 'c', 'h', 'b']",d c h and b must never be visited,& G ! d & G ! c & G ! h G ! b,& G! d & G! c d & G! h G! b,Syntax Error,& G ! d & G ! c d,False
global_avoidance,"['d', 'h', 'a', 'b']",d h a and b must never be visited,& G ! d & G ! h & G ! a G ! b,& G! d h & G! a G! b,Syntax Error,& G ! d h,False
global_avoidance,"['h', 'a', 'b', 'c']",h a b and c must never be visited,& G ! h & G ! a & G ! b G ! c,& G! h & G! a h & G! b a & G F c G F b,Syntax Error,& G ! h & G ! a h,False
global_avoidance,"['h', 'a', 'b', 'd']",h a b and d must never be visited,& G ! h & G ! a & G ! b G ! d,& G! h & G! a h & G! b a & G F d G F b,Syntax Error,& G ! h & G ! a h,False
global_avoidance,"['h', 'a', 'c', 'b']",h a c and b must never be visited,& G ! h & G ! a & G ! c G ! b,& G! h & G! a h & G! c G! b,Syntax Error,& G ! h & G ! a h,False
global_avoidance,"['h', 'a', 'c', 'd']",h a c and d must never be visited,& G ! h & G ! a & G ! c G ! d,& G! h & G! a h & G! c G! d,Syntax Error,& G ! h & G ! a h,False
global_avoidance,"['h', 'a', 'd', 'b']",h a d and b must never be visited,& G ! h & G ! a & G ! d G ! b,& G! h & G! a h & G! d G! b,Syntax Error,& G ! h & G ! a h,False
global_avoidance,"['h', 'a', 'd', 'c']",h a d and c must never be visited,& G ! h & G ! a & G ! d G ! c,& G! h & G! a h & G! d G! c,Syntax Error,& G ! h & G ! a h,False
global_avoidance,"['h', 'b', 'a', 'c']",h b a and c must never be visited,& G ! h & G ! b & G ! a G ! c,& G! h & G! b h & G! a G! c,Syntax Error,& G ! h & G ! b h,False
global_avoidance,"['h', 'b', 'a', 'd']",h b a and d must never be visited,& G ! h & G ! b & G ! a G ! d,& G! h & G! b h & G! a G! d,Syntax Error,& G ! h & G ! b h,False
global_avoidance,"['h', 'b', 'c', 'a']",h b c and a must never be visited,& G ! h & G ! b & G ! c G ! a,& G! h & G! b h & G! c G! a,Syntax Error,& G ! h & G ! b h,False
global_avoidance,"['h', 'b', 'c', 'd']",h b c and d must never be visited,& G ! h & G ! b & G ! c G ! d,& G! h & G! b h & G! c G! d,Syntax Error,& G ! h & G ! b h,False
global_avoidance,"['h', 'b', 'd', 'a']",h b d and a must never be visited,& G ! h & G ! b & G ! d G ! a,& G! h & G! b h & G! d G! a,Syntax Error,& G ! h & G ! b h,False
global_avoidance,"['h', 'b', 'd', 'c']",h b d and c must never be visited,& G ! h & G ! b & G ! d G ! c,& G! h & G! b h & G! d G! c,Syntax Error,& G ! h & G ! b h,False
global_avoidance,"['h', 'c', 'a', 'b']",h c a and b must never be visited,& G ! h & G ! c & G ! a G ! b,& G! c h & G! a c & G F b G F a,Syntax Error,& G ! c h,False
global_avoidance,"['h', 'c', 'a', 'd']",h c a and d must never be visited,& G ! h & G ! c & G ! a G ! d,& G! h & G! c h & G! a G! d,Syntax Error,& G ! h & G ! c h,False
global_avoidance,"['h', 'c', 'b', 'a']",h c b and a must never be visited,& G ! h & G ! c & G ! b G ! a,& G! c h & G! b c & G F a G F b,Syntax Error,& G ! c h,False
global_avoidance,"['h', 'c', 'b', 'd']",h c b and d must never be visited,& G ! h & G ! c & G ! b G ! d,& G! c h & G! b c & G F d G F b,Syntax Error,& G ! c h,False
global_avoidance,"['h', 'c', 'd', 'a']",h c d and a must never be visited,& G ! h & G ! c & G ! d G ! a,& G! h & G! c h & G! d G! a,Syntax Error,& G ! h & G ! c h,False
global_avoidance,"['h', 'c', 'd', 'b']",h c d and b must never be visited,& G ! h & G ! c & G ! d G ! b,& G! h & G! c h & G! d G! b,Syntax Error,& G ! h & G ! c h,False
global_avoidance,"['h', 'd', 'a', 'b']",h d a and b must never be visited,& G ! h & G ! d & G ! a G ! b,& G! h & G! d h & G! a G! b,Syntax Error,& G ! h & G ! d h,False
global_avoidance,"['h', 'd', 'a', 'c']",h d a and c must never be visited,& G ! h & G ! d & G ! a G ! c,& G! h & G! d h & G! a G! c,Syntax Error,& G ! h & G ! d h,False
global_avoidance,"['h', 'd', 'b', 'a']",h d b and a must never be visited,& G ! h & G ! d & G ! b G ! a,& G! h & G! d h & G! b G! a,Syntax Error,& G ! h & G ! d h,False
global_avoidance,"['h', 'd', 'b', 'c']",h d b and c must never be visited,& G ! h & G ! d & G ! b G ! c,& G! h & G! d h & G! b G! c,Syntax Error,& G ! h & G ! d h,False
global_avoidance,"['h', 'd', 'c', 'a']",h d c and a must never be visited,& G ! h & G ! d & G ! c G ! a,& G! h & G! d h & G! c G! a,Syntax Error,& G ! h & G ! d h,False
global_avoidance,"['h', 'd', 'c', 'b']",h d c and b must never be visited,& G ! h & G ! d & G ! c G ! b,& G! h & G! d h & G! c G! b,Syntax Error,& G ! h & G ! d h,False
global_avoidance,"['a', 'b', 'c', 'd', 'h']",always avoid going to a b c d and h,& G ! a & G ! b & G ! c & G ! d G ! h,& G! b a & G! c b & G F d G F h,Syntax Error,& G ! b a,False
global_avoidance,"['a', 'b', 'c', 'h', 'd']",always avoid going to a b c h and d,& G ! a & G ! b & G ! c & G ! h G ! d,& G! b a & G! c b & G F h G F d,Syntax Error,& G ! b a,False
global_avoidance,"['a', 'b', 'd', 'c', 'h']",always avoid going to a b d c and h,& G ! a & G ! b & G ! d & G ! c G ! h,& G! b a & G! d b & G F c G F h,Syntax Error,& G ! b a,False
global_avoidance,"['a', 'b', 'd', 'h', 'c']",always avoid going to a b d h and c,& G ! a & G ! b & G ! d & G ! h G ! c,& G! b a & G! d b & G F h G F c,Syntax Error,& G ! b a,False
global_avoidance,"['a', 'b', 'h', 'c', 'd']",always avoid going to a b h c and d,& G ! a & G ! b & G ! h & G ! c G ! d,& G! b a & G! h b & G! c h & G F d G F c,Syntax Error,& G ! b a,False
global_avoidance,"['a', 'b', 'h', 'd', 'c']",always avoid going to a b h d and c,& G ! a & G ! b & G ! h & G ! d G ! c,& G! b a & G! h b & G! d h & G F c G F d,Syntax Error,& G ! b a,False
global_avoidance,"['a', 'c', 'b', 'd', 'h']",always avoid going to a c b d and h,& G ! a & G ! c & G ! b & G ! d G ! h,& G! c a & G! b c & G F d G F h,Syntax Error,& G ! c a,False
global_avoidance,"['a', 'c', 'b', 'h', 'd']",always avoid going to a c b h and d,& G ! a & G ! c & G ! b & G ! h G ! d,& G! c a & G! b c & G F h G F d,Syntax Error,& G ! c a,False
global_avoidance,"['a', 'c', 'd', 'b', 'h']",always avoid going to a c d b and h,& G ! a & G ! c & G ! d & G ! b G ! h,& G! c a & G! d c & G F b G F h,Syntax Error,& G ! c a,False
global_avoidance,"['a', 'c', 'd', 'h', 'b']",always avoid going to a c d h and b,& G ! a & G ! c & G ! d & G ! h G ! b,& G! c a & G! d c & G F h G F b,Syntax Error,& G ! c a,False
global_avoidance,"['a', 'c', 'h', 'b', 'd']",always avoid going to a c h b and d,& G ! a & G ! c & G ! h & G ! b G ! d,& G! c a & G! h c & G! b h & G F d G F b,Syntax Error,& G ! c a,False
global_avoidance,"['a', 'c', 'h', 'd', 'b']",always avoid going to a c h d and b,& G ! a & G ! c & G ! h & G ! d G ! b,& G! c a & G! h c & G! d h & G F b G F d,Syntax Error,& G ! c a,False
global_avoidance,"['a', 'd', 'b', 'c', 'h']",always avoid going to a d b c and h,& G ! a & G ! d & G ! b & G ! c G ! h,& G! d a & G! b d & G! c b & G F h G F c,Syntax Error,& G ! d a,False
global_avoidance,"['a', 'd', 'b', 'h', 'c']",always avoid going to a d b h and c,& G ! a & G ! d & G ! b & G ! h G ! c,& G! d a & G! b d & G! h b & G F c G F h,Syntax Error,& G ! d a,False
global_avoidance,"['a', 'd', 'c', 'b', 'h']",always avoid going to a d c b and h,& G ! a & G ! d & G ! c & G ! b G ! h,& G! d a & G! c d & G F b G F h,Syntax Error,& G ! d a,False
global_avoidance,"['a', 'd', 'c', 'h', 'b']",always avoid going to a d c h and b,& G ! a & G ! d & G ! c & G ! h G ! b,& G! d a & G! c d & G F h G F b,Syntax Error,& G ! d a,False
global_avoidance,"['a', 'd', 'h', 'b', 'c']",always avoid going to a d h b and c,& G ! a & G ! d & G ! h & G ! b G ! c,& G! d a & G! h d & G! b h & G F c G F b,Syntax Error,& G ! d a,False
global_avoidance,"['a', 'd', 'h', 'c', 'b']",always avoid going to a d h c and b,& G ! a & G ! d & G ! h & G ! c G ! b,& G! d a & G! h d & G! c h & G F b G F c,Syntax Error,& G ! d a,False
global_avoidance,"['a', 'h', 'b', 'c', 'd']",always avoid going to a h b c and d,& G ! a & G ! h & G ! b & G ! c G ! d,& G! h a & G! b h & G! c b & G F d G F c,Syntax Error,& G ! h a,False
global_avoidance,"['a', 'h', 'b', 'd', 'c']",always avoid going to a h b d and c,& G ! a & G ! h & G ! b & G ! d G ! c,& G! h a & G! b h & G! d b & G F c G F d,Syntax Error,& G ! h a,False
global_avoidance,"['a', 'h', 'c', 'b', 'd']",always avoid going to a h c b and d,& G ! a & G ! h & G ! c & G ! b G ! d,& G! h a & G! c h & G! b c & G F d G F b,Syntax Error,& G ! h a,False
global_avoidance,"['a', 'h', 'c', 'd', 'b']",always avoid going to a h c d and b,& G ! a & G ! h & G ! c & G ! d G ! b,& G! h a & G! c h & G F d G F b,Syntax Error,& G ! h a,False
global_avoidance,"['a', 'h', 'd', 'b', 'c']",always avoid going to a h d b and c,& G ! a & G ! h & G ! d & G ! b G ! c,& G! h a & G! d h & G F b G F c,Syntax Error,& G ! h a,False
global_avoidance,"['a', 'h', 'd', 'c', 'b']",always avoid going to a h d c and b,& G ! a & G ! h & G ! d & G ! c G ! b,& G! h a & G! d h & G F c G F b,Syntax Error,& G ! h a,False
global_avoidance,"['b', 'a', 'c', 'd', 'h']",always avoid going to b a c d and h,& G ! b & G ! a & G ! c & G ! d G ! h,& G! a b & G! c a & G F d G F h,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'c', 'h', 'd']",always avoid going to b a c h and d,& G ! b & G ! a & G ! c & G ! h G ! d,& G! a b & G! c a & G F h G F d,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'd', 'c', 'h']",always avoid going to b a d c and h,& G ! b & G ! a & G ! d & G ! c G ! h,& G! a b & G! d a & G F c G F h,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'd', 'h', 'c']",always avoid going to b a d h and c,& G ! b & G ! a & G ! d & G ! h G ! c,& G! a b & G! d a & G F h G F c,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'h', 'c', 'd']",always avoid going to b a h c and d,& G ! b & G ! a & G ! h & G ! c G ! d,& G! a b & G! h a & G F c G F d,Syntax Error,& G ! a b,False
